neg; الخط الاعلامي للقناة بعيد جدا عن هموم وتوجهات أغلب المغاربة 
neg; و الان اصبحت لا تقدم لنا الا الشطيح و الرديح و برامج و مسلسلات الحب التركي التي افسدت عنا نساءنا و غيرت سلوكهم الى  الاسوء. اغلقوا هذه القناة  
neg; انا كن جات علية غير سدوها و ناس ولاو كيغيروا مواقف سياسية و إقتصادية بواسطة الإعلام ديالهم و هاد دوزيم مضاربة غا أشمن برنامج تحيد و أشنو إبقى 
neg; هذه القناة تمسك مكانها في المجتمع المغربي عن طريق القوة و ليس عن طريق الحب. 
neg; الكفار افلامهم احسن بكثير من افلامكم الوسخة و تطلبون دعم وزارة الثقافة من العدالة و التنمية (الإسلامي) لبث المزيد من السموم في مجتمع اصلا مريض. 
neg; دائما يعاب على الحكو مات العربية و الإسلامية انصياعها و انبطاحها للدول الغربية 
neg; ينصلح سنوفر سنحقق سنعمل سننجز سنحلم معكم في إستعمال حرف السين إلى ان يرث ألله الأرض و من عليها 
neg; منذ الاستقلال انتم تصلحون في كل المجالات. بلا نتيجة يعني المشكل في المسؤولين و ليس في الإصلاح. 
neg; بن كيران.. دمر آلاف الشباب بإلغاء التوظيف المباشر.... و نال في المقابل امتياز الحاق ابنته بالامانة العامة للحكومة... و ابنه في الجامعة. 
neg; السينما المغربية بصفة عامة تركز دائما على الجانب الجنسي، ما أحوجنا بالأفلام الهادفة و التثقيفية مللنا يا مخرجين، 
neg; بـلادي بـلاد فـنّــة , , نسمة من روح الجنّة 
neg; مساكين ظنوا انهم أسقطوا الرأس, بل هم من سقطوا .. 
neg; هداك اندونيسي اما العربي فيستغل الاعاقة في التسول 
neg; الرشوة الأمريكية و ليس المال الأمريكي ، لا تختلف عن جرائم أمريكا. التي لا تعد و لا تحصى. 
neg; رحم لله الشاعر الفلسطيني محمود درويش بقوله : أمريكا هي الطاعون و الطاعون هو أمريكا 
neg; ذنوب المتقاعدين اللي زدت عليهم تلات سنوات بلا حق ظلما و عدو انا لن نسامحك 
neg; كـبرنا و أكتشفنا ان الدواء ليس عصيراً ... 
neg; كذبتو علينا و حنا صغار ؟؟؟ 
neg; خسر العدل و ربح أصحاب أبوك صحبي 
neg; خسر التعديل و ربح الإستمرار و الرجوع إلى ما قبل مجيئه 
neg; خسرت الشفافية و ربح النفاق و كثرة الانفاق 
neg; خسر الشجاع و ربح من يختبئ 
neg; خسر الإصلاح و ربح صاحب اللسان المعسول 
neg; خسر الشعب و ربحت فئات 
neg; هذا هو الرد المناسب الدي يستحق أمثال هؤلاء الانتهازي الدي لا يريد ان يخلد على الكرسي ...هههه! 
neg; كان عليه ان يدرك انه منذ البداية مجرد كلينيكس يمسح به المخزن قذاراته ثم يلقيه في سلة المهملات. 
neg; نحن لا نتكلم من منطق عنصري و لكن ضاق بنا الحال فالشباب المغربي يتمرغ في العطالة و البأس مما دفعه الى نفق من العنف و الجريمة.. و في كل ركن او تقاطع شارع نجد ضيوفنا الافارقة يتسو لون و قد يعترضون السبيل بل سمعت انهم يرفضون العمل دون ان ننسى تناسلهم السريع و احتلالهم لاحياء بعينها.. كثير منهم نجهل جنسياتهم و خلفياتهم الدينية و الثقافية و الاخلاقية فصرنا نتوجس منهم عندما نصادفهم.. لذا نقول كفى تسريبا لهؤلاء فقد ضقنا ذرعا بانفسنا فكيف بغيرنا.. 
neg; المغربي عنصري اتجاه بني جلدته من شلح و عزي و عروبي، مابالك عن سلوكه اتجاه الافارقة الذين لهم ثقافة و دين مختلف. 
neg; سلام... على المنبطحين . 
neg; و اخيرا انزاح راس من رؤوس الخرافات و الاحلام المنمقة و الكلمات الفضفاضة فهو لم يكن يو ما صديقا للشعب ولا ودودا به ولا مدافعا عن مسكين بل هو نسخة من فتح لله اولعلو في صورة متسيلم على وزن دون كشوط يحارب الاشباح والتماسيح و العفاريت ... و المساكين والشعب المسحوق بالفاظ لا تمت لرجل سياسة لا من قريب ولا من بعيد فهو دمية مهرجة فقط فلا بارك لله فيك ولا في من صوت عليك 
neg; ملايين المغاربة لن ينسوا ما اقترفته في حقهم. لقد بعتهم و فوق هذا بغطاء ديني. لن ينسى المغاربة تمريرك لجريمة تخفيض الأجور و تخفيضا بعد التقاعد. لن ينسى المغاربة جريمة تمريرك قانون التعاقد.  لن ينسى المغاربة كل إقرارك الزيادة في الأسعار... لله ياخذ فيك و في كل تجار الدين الحق. لقد ضيعت أمل أجيال من الشباب. لقد فقرت الملايين بينما انت أصبحت مليارديرا عملاقا...لله ياخذ فيك الحق إلى يوم الدين. 
neg; إلى غير رجعة انت و حزبك المنافق يا سبب مشاكل هذا البلد 
neg; اتمنى صادقا ان لا ارى بعد اليوم صور هذا الشخص على هذا المنبر . كفى معاناة 
neg; هذه بداية نهاية الحزب  و  هذا ما خطط له المخزن و الدولة العميقة 
neg; أي قائد يأتي بعد بن كيران لن يتق في هياكل الحزب بعد ما وقع و سينحني للمخزن و مؤامراته و هكذا ضاعت الحقوق و المبادئ و انتهى الكلام 
neg; نال الجزاء الذي يستحقه عاقبه برلمان حزبه نيابة عن الشعب و موعده مع الشعب في الانتخابات القادمة. 
neg; انتم سوى كراكيز يتحكمون فيكم بالتحريك كما يشاؤون 
neg; ماشي كانو قالو في الإعلام راه قدينا على داعش و سالينا هاد الموضوع ؟؟؟ 
neg;  مناهج وزارة التربية الوطنية تربي الأطفال على ثقافة الكره و الحقد  
neg; آش خلاو لهادوك اللي هربو من المدرسة بكري أو اللي ما قراش في حياتو ؟؟ 
neg; لله يستر ألقى راسو خدام وكيتخلص و أتبع داعش دابا و لله ألا طفرتيه و لله حتى تندم الأستاذ . 
neg; حقيقة مرة لهذا أطالب و نطالب محاربة هذا الفكر بالإقتصاد و الدين و الإعلام 
neg; و يبقى قرار العودة الى الوطن من اصعب القرارات التي يجب ان يتخدها اه مهاجر و كان قدره ان يبقى معلقا او مشتتا كالندى فوق العشب. 
neg; إذا عاد يندم و إذا بقي في الغربة يتحسر... في الحالتين يخسر... 
neg; الفقراء يموتون بسبب وسائل النقل .تريبورتور. الحافلات المتلاشية .اصبح الناس يركبون بسطوح الحافلات. ايامكم كحلة زحلة. 
neg; أسي الثعباني غير طلعتي وحيدتي الضرائب ف السيارات الدفع الرباعي و رجعتيها R4 و دابا بغيتي طمسنا بجوج كلمات 
neg; الخضرة كلها غاليا الزيت غالي سكر غالي اتاي غالي المزوط غالي الحركة عيانة و لله إلى قهرتونا لله ياخد فيكم الحق 
neg; اسي العثماني المواطن المغربي مقياسه في الازمة هو جيبه و قدرته الشرائية ، عدا ذالك فهو در للرماد على العيون .... 
neg; الفقراء راكم قتلتوهم. كلكم كلاب لا فرق بين اليمين و اليسار و الاسلامين كلكم كلاب انتهازيين 
neg; على هاد صندوق مازال متصلح 🤔 🤔 🤔 و زيادة على ذالك ما فائدة الصندوق و انتم حررتم أسعار نفط و منتوجات غذائية 
neg; نريد تطبيقات لا أقوال يا تجار الدين و المسؤولية كما قال كبيركم فيما سبق الذي علمكم السحر تكليف و ليس تشريف لكن الآية انقلبت نعلكم لله إلى يوم الدين 
neg; كنا متعاطفون معكم أما الان سوف أكون أكبر معارض لكم بعتو الزعيم بن كيران 
neg; لم يبقى هناك طبقة متوسطة ،لقد سحقتموها بسياساتكم 
neg; واضح جدا من كثرة ما انت بتفكر في الفقراء و تساعدهم 
neg;  ما بقيتيش كتبرد ليا قلبي وليتي كتنازل بزاف و هدا ليس من شيم المسلم الحقيقي  
neg; أتمنى ان تكون رأيت السي بنكيران صور السيارات الفارهة للجماعات على الفايسبوك و تعليق المواطنين.... هذا في وقت تنادون بارشاد النفقات و رفعتم الدعم عن الشعب صندوق المقاصة.... و لله مابقينا فاهمين والو ....!!!!!!! 
neg; و لا تزال الادارة تتماطل في إخراج لوائح التعيينات ، 
neg; إقطع العلاقة مع الجزائر يا بن كيران 
neg; ماكين غير النفاق لي خدام و صافي لاهو لا غيرو  
neg; اشنو دار هاد بنكيران , ما دار والو غير الزلط و الفقر 
neg; فين هما المفسدين لي قال ليك غادي يحاربهم ؟ 
neg;  باراكا من  اشهارات الخاوية 
neg; لله يعطينا مع ديلمكم الزلزال. اللي يموت يموت اللي يعيش يعيش أو حتا وتيقة ما تبقا، المهم كلشي يرجع لنقطة الصفر.  
neg;  العقوبة ليك يا المشموت و لكل ظالم فهاد البلاد اللي كرهتونا فيها.  
neg; ماتمشيش تشوف أبناء الشعب اللي دماياتهوم فالزنقة سايلة، أولا زرواطتك هاديك اللي ضرباتهم، نسيت. 
neg;  مقاطعة جميع خدمات الإتصال الهاتفي و يناير إحتجاجا على حظر تطبيق الواتساب و سكايب 
neg; لقد صدق عدنبي نسوق حين قال  دوله بحال هدي حتى انا نديرها  ما دولة ما ستا حمص 
neg; شاب شعرو شاب في ريعان الشباب  
neg; راجعوا اوراقكم فمصداقيتكم على المحك  
neg;  دابا في المغرب كاين غير صايتي و الاشباح و صحاب البزولة و البيجيدي  
neg; المغرب ضاع لا أمل للشباب و لا مكان للطموح 
neg; إلى متى سنسكت الم يحن الوقت لرفض هذا الواقع المرير ؟ 
neg; كفانا استغلالا لخيرات بلادنا كفانا من القهر.  
neg; شعب حافظ مافاهمش  
neg; اضراب عام ﻳﻮﻡ ﺍﻟﺜﻼﺛﺎء 
neg; و لا توجد في واقعنا المرير 
neg;  العدالة توجد فقط في الشعارات و البرامج التلفزية 
neg; هداك لي حداك اكبر تمساح 
neg; يبقى غير ذي مصداقية ، و من يغض الطرف عن الفاسدين ، متواطئ معهم 
neg;  و بالتالي فهو فاسد ، لكونه خان الامانة . 
neg; من طرف من تمت عرقلتها؟ صوت عليكم الشعب للإصلاح و ليس لكي تقول تمت عرقلتها... 
neg; و ما هو دوركم إذن ؟ 
neg; إذا لم  تستطيعو و انتم على رئاسة الحكومة  إفتحو المجال لمن يستطيع و قدمو استقالتكم خير لنا و لكم  
neg;   مصير خريجي البرنامج الحكومي إطار تربوي مسؤولية رئيس الحكومة 
neg;  لا لقمع الأطر 
neg;  لا للتلاعب بمصير الأطر نعم للإدماج نندد بالقمع الذي تتعرض له الأطر التربوية و الإدارية  نحن خريجو المدارس العليا للأساتذة لنا الحق في الإدماج 
neg;  لا للقمع المعركة بدأت المعركة بدأت 
neg;  كفى من العبث 
neg;  لا لتكوين ثان بالمراكز  
pos; فالحقيقة من الأحسن تبقي رئيس الحكومة حيث إحساس لي عندي كيقول إلي مبقاش الحزب ديالكم فالرئاسة .. غادي توقع شي حاجة ! نتو ما بعدا كتحسوا بالفقير حيث كبرتوو مع الفقراء   .. ..لله يوفقكم علي فعل الخير وتحياتي 
neg;   مصير خريجي البرنامج الحكومي إطار تربوي مسؤولية رئيس الحكومة الفاشل 
neg;  لا لقمع الأطر 
neg;  لا للتلاعب بمصير الأطر  نعم للإدماج  نندد بالقمع الذي تتعرض له الأطر التربوية و الإدارية  نحن خريجو المدارس العليا للأساتذة لنا الحق في الإدماج 
neg;  لا للقمع  المعركة بدأت المعركة بدأت 
neg;  كفى من العبث 
neg;  لا لتكوين ثان بالمراكز  
neg; لماذا لاتقبلون النقد و لو كان بنائا ؟؟  
neg; فالشعب غاضب 
neg;  صامدون صامدون لمطرح النفايات رافضون *  
neg;  السي بنكيران واش كتمثل الشعب ؟ 
neg; لله عليك يا ولد الشعب  
neg; علاش كاين استقرار في المغرب بلا خبار الشعب  
neg; ممكن اسي بن كيران تجي تضرب شي دورة فسلا مورا ولا مع العصر !  
neg; و شكون غدي تقيس الاغنياء ضحك على لي مكيعرفكش 
neg; عليكم اللعنة 
neg; حزب الخراية و البراضة 
neg; غاديين اصلحو الفقراء بشي مصلوح سخون لي مكواه احرقو 
neg; بحال اصلاح صندوق المقاصة بالنسبة للمحروقات 
neg; وا سير كدب على امك 
neg; المازوط راه خريتو فيه 
neg; حرف السين يدل على الفشل 
neg; هكذا قال سلفكم من قبل تشابهت قلوبكم و أقوالكم 
neg; راهم ولفوا النعاس و لخلاص 
neg;  المشكل سيد رئيس الحكومة هو انه حتى ذكر لله ما عندهومش الحق فيه 
neg; هل تعلم ان الحكومة بدأت بنية محاربة الفساد و انتهت بمحاربة الميكا 
neg; وعدتنا بمحاربة الفساد .... و نجحت في محاربة الميكا ..... هدا يسمى نفاق و نصب و يجب ان تعتدر للشعب 
neg; بعتو فينا و شريتو  
neg; النهار الاول غادين بالبارتنير و دابا وليتو باغين المرسيدس و الكات كات  
neg; تنا تصيدت فيكم المرة الاولى ان شاء لله ماباقيش نعاود  
neg;  للهم اغثنا بقنوات تساعد على توعية الأمة لا لجهلها و انحرافها... للهم آمين  
neg; مزبلة إيطالية  
neg; و الهدف من ذلك هدم أخلاق المجتمع  وذ لك من خلال برامجها التافهة و الساقطة 
neg; لا اظن ان الشعب المغربي يتابع برامج 2m من الافظل اغلاقاها و لكم واسع النظر  
neg; اتقو لله في انفسكم اليوم الدنيا و غدا الآخرة سوف تحاسبون على كل شي  
neg; كنّا نامل في حكومة بنكيران التغيير و لاكن غيرتم جيوبكم من الاسوء الى الأفضل  
neg; هذا عار هذا عار المغرب في خطر نريد التغيير ( زيرو حشيش زيرو بطالة زيرو خمر زيرو قرقوبي زيرو باك صاحبي زيرو رشوة زيرو أفلام اباحية زيرو موازن زيرو تبذير أموال الشعب )  
neg; وثائق من المحكمة الأوروبية تدين الجمهورية الإيطالية و تلزمها بأداء غرامات كبيرة للإتحاد الأروبي ، حيث تعترف الجمهورية الإيطالية بخطر هذه النفايات على صحة الانسان  و البيئة ،و تدين المحكمة الأوروبية الجمهورية الإيطالية بعدم ٱلتزامها بشروط السلامة و الصحة في معالجة هذه النفايات ،و هذه النفايات منذ و هي مخزنة في أماكن خاصة و لم يكن باٌستطاعة أي معمل إيطالي معالجتها ، لماذا اليوم نفايات إيطاليا بالمغرب بالضبط ؟‼ بارطاجي يا مواطن و ٱفضخ الخونة المفسدون،، 
neg;  واقلا هادك البنت لي خدامات في الامانة العامة ماشي بنتك ولا مافي راسكش انها بنتك 
neg; و ولدك لخدا جوج المنح ما فراسكش راه ولدك الحاصول لله ينعل لي ما يحشم  
neg; و المسلسلات التركيه عندكوم الميزانية ديالها و لله مبقيتو تحشمو رآه كاع البرنامج لى نتومه تحصرو علا عدم تصويرها لا تعنينا فشيء غير سدوها كاع و هنيونا من تبرزيتكوم مع احترامي العملين بيها أما برمجه لا علاقة لها بالمواطن المغربي 
neg; نتمنى ذالك على اعتبار ان برامج القناة لا تصلح لبلاد المسلمين و تساهم في تذني أخلاق الشباب المغربي  
neg;  انا شخصيا محمد 2002 مابقايتش تانتفرج فيها  
neg;  انا في اعتقادي انا هده القناة لا تستحق البقاء لانها خلقت خصيصا لضرب عروبة هدا البلد.  
neg; .أكرم للقناة إقفال أبوابها ﻷن معظم الناس يشاهدون قنوات أجنبية  
neg;  حبدا لو توقفت هده القناة بصفة نهاءية . افلام و مسلسلات مخربة للعقول . اشهار للقمار . برامج تافهة تساهم في الانحطاط الخلقي خاصة لدى الشباب  
neg;  اموال طاءلة تصرف على برامح تافهة . سرقة . تحرش . و ما خفي اعظم باختصار قناة تجسد كل اوجه الانحطاط ولا علاقة لها لا من قريب ولا من بعيد مع رسالة الاعلام النبيلة  
neg; لينا مسلسلات ركيكة كسامحيني و امثاله لا تستحق البقاء مطلقا مطلقا فمزيدا من الغرق  
neg; . انا شخصيا قاطعت القناة من زمان و لم يعد أحد في بيتي يشاهدها 
neg; ماذا قدمت هذه القناة للمشاهد حتى يتعاطف معها؟ انها انهكت و امتصت جيوب المواطنين من دون جدوى. نريد برامج هادفة لا مائعة تدمر ثقافتنا و هويتنا .و 
neg; قناة تأسست لتحليل المجتمع المغربي و إفساده بدعم من جهات أجنبية ذات أهداف ماسونية  
neg;  سبب افساد دوزيم هو الافلام الاباحية و افساد المغاربة من بنات . نساء الا الشيوخ الكبار فيرفعون اكفهم للدعاء على جوج ميمات ميم الاولى مغرب وميم الثانية مصطي  
neg; ان جل البرامج التي تعرضها القناة الثانية تدعوا فيه إلى السفور و إلى العري و التميع 
neg; ميزانية بالملايير و برامج اكثر من تافهة. و لله لو تم النبش في  كواليس هده القناة لرايتم العجب العجاب و لسمعتم ما لن يصدقه عقل . و لكن من يدري ربما انشات هده القناة اصلا لهدا الهدف .  
neg; هذه نتيجة دعوات المغاربة على 2m. تريد افساد المجتمع و تدعم كل ما كان مخالفا لقيم المغاربة...  
neg; تفلس القناة الثانية او لا تفلس فهي لا تصلح لشيء .فالقناة التي تكرس الجهل و الامية في اوساط الشباب ببرامجها المتعفنة و مسلسلاتها المكسيكيكية المدبلجة بالدارجة 
neg; تصبحون على رئيس حكومة ديال بصح ماشي دبلعاني  ـ  مايسة 
neg; ايها الوزير الاول أمسك وزرائك علينا فبين الفينة و الأخرى تصدر منهم إشارات عنصرية غريبة جدا 
neg;  الاقدار لله الحزب اصلا  و المعصرة تحكم فى البرلمان سيكون المغرب و الشباب المغربى امام طريق سريع الى المجهول فى جميع المجالات خصوصا فيما يتعلق بالمخدرات لى انا الحشيش يدمّر خلايا الدماغ و يُضعف المناع 
pos; اتمنى من الوطن ان يكون غفورا رحيما. 
neg; لقد تم تمييع حقوق الانسان بالمغرب . ...الانسان يرتكب جرائم خطيرة و يتآمر على النظام و يروع الآمنين.... و لا يلعب دور الحية و الجمعيات الحقوقية تسانده!!!!  
neg; طلقو ولاد الناس و كفى من الظلم. ما لقيتو باش تعمرو الحباسات. المجرمين و المفسدين و المرتشيين مهرقين من ما دوزتي لله يهدينا و يهديكم لما فيه الخير لهذا الوطن. 
neg; الكاتب يدعو الى بدعة جديدة : ديمقراطية القدر. ان  اعتقاده بالقدر مشوش  
neg; هذه القناة هي اصلا قاطعها المغاربة لانحرافها عما هو موكول لها. ففي افلاسها ليس خسارة للمغاربة بل تحررا من البرامج المدمرة 
neg; نحن نتديل الامم في كل شيء و لن نتقدم ابدا ما دمنا نحافظ على معتقدات و خرافات صحراء الحجاز منذ 1400 سنة و نحاول ان نطبقها في حياتنا اليومية في 2017، فيقو يا البشر راه الدين اللي كتدافعو عليه هو اكبر عدو لكم  
neg; سيلعنوك أيها الملعون  
neg; أشعر معه بعد كتابة هذه الكلامات باليأس.. 
neg;  لماذا العرب لا  يفلحون إلا في الشعارات و التنديدات أما القرارات الموحدة و الصائبة يفشلون فيها ؟ كم حلمنا بقرارات موحدة جريئة !!! لك لله يا قدس! لك لله يا فلسطين !  
neg;  ها انتم خرجتم و سرختم و شاهدناكم في التلفاز و ستخرجون يوم الاحد و ستقومون بنفس الشئ و السؤال المطروح مادا بعد هل هناك من يستطيع الأجابة على هدا السؤال؟؟؟؟  
neg;  نحن بخير نتمتع بحميع حقوقنا، من حيث التعليم و الصحة... ينقصنا فقط الدفاع عن القضية الفليسطينية  
neg;  اكبر صهيوني في العالم هو الخنزير ترامب 
neg;  غذا امام لله سنحاسب فماذا قدمت للقدس لاشئ غير التعليقات التافهة  
neg;  مايجري سببه حكام العرب باعوا اوطانهم لامريكا و اسرائيل لكي يتركوهم علي كراسي الذهبية .  
neg;  يخي يخي كفانا هزلا و بكاء نحن لا نصنع حتى ابرة. فقط نكثر من البكاء و الصراخ و النبح كالكلاب التي لا تعض 
neg;  حين نستطيع ان نكتشف و نصنع و تكون لدينا إكتفاءا ذاتيا علميا و صناعيا و ثقافيا و حربيا يمكن لنا المطالبة بالحقوق و الخروج للتنديد. ما عدا ذلك كل شيء ضحك على الدقون  
neg;  مجرد مزايدات سياسوية بئيسة نحن العرب بعنا القدس يوم استقبلنا ترامب في السعودية بالاحضان خوفا على كراسينا الوثيرة و قدمنا له كل ما لذ و طاب من الصهيوني الحقيقي دعونا من هذه الخرجات الصبيانية واقعنا مر مر مر مر  
neg;   حكام العرب و المسلمون هم السبب المباشر لحال فلسطين و القدس و الجولان و الخراب في مختلف البلدان العربية الاسلامية 
neg;   اينكم يا محتجون لحال المغاربة الذين يموتون بالبرد و العطش  و الجوع و المرض 
neg;   اجسادكم على ارض المغرب و عقولكم و بوصلتكم موجهة نحو الشرق 
neg;   خارجو رجعو سبتة و مليلية الي فبلادكم عجيب ضامنو مع زاكورة الريف أما مريكان راهي الراعي الأول للعالم  
neg; فللهم صبراً على مالم نحط به خبراً 
neg; لك لله يا أقصى أما المسلمون فهم نيام في سباتهم الذي طال و لن ينتهي 
neg; كلنا خائنون 
neg; كبر مقتا عند لله ان تقولون ما لا تفعلون.  
neg; عذرا يا رسول لله فقد فرطنا فى أولي القبلتين و ثالث الحرمين 😥 
neg; عذرا يا عمر لقد ضيعنا الأمانة 
neg; يا صلاح الدين أخبرهم انه لم يعد رجال فى المسلمين 
neg; لكى لله يا قدس لكي لله فنحن أمة كغثاء السيل 
neg; ستبقى القدس عاصمة فلسطين   
neg; و اضم صوتي لصلاح و للتمسماني القح حتى يعطى لنا حقنا من ثروات هده التيرا تلك الاثناء سيكون لنا نضر 
neg; حتى اجد الشغل و الكرامة و الحرية و...... حينها ا فكر في الصحراء. هدا الامر لا يهمني اطلاقا .و شكر 
neg; الصحراء في عيون المغاربة و الحوت و الفوسفاط لي فيها في عيون المخزن و خدام الدولة و من يحمي عليهم  
neg; رحم لله الفقيد القدافي 
neg; حسبنا لله و نعم الوكيل للهم انصر اخواننا في فلسطين و اضعف كيد الصهاينة الكافرين و يا قدس كنت و ما تزالين و ستضلي ان شاء لله عاصمة فلسطين هدا وعد لله و صدق لله وعده 
neg; يا حكام العرب غادي تبقاو ديما ضعفاء و مذلولين و مكروهين الى الابد 
neg; شمايت ا مش رجال انا وليت كنحشم نقول انا عربي و لله دبا غاد تولي كلمة عربي فالغرب هي شماته 
neg; ماكان ترامب ليأخذ هذا القرار لولا الضوء الاخضر من بعض حكام العرب و خاصة محمود عباس و المحيطين به و بذلك يكون قد عرى عوراتهم  
neg; السبب هو تشتت العرب و المسلمين و انشغالهم بالتناحر في مابينهم.  
neg; هذا ما يستهل العرب. هذه الا البداية .يتركون المساجد فارغة و يخرجون بالشعارات و الوقفات في الشوارع  
neg; اتفقا العرب على ان لايتفقوا هدا هو حال العرب اما من ناحية سلالة قريش ال سعود لقد دمروا الامة الاسلامية كثرة اموالهم و طاحت كرامتهم  
neg; شاء من شاء و آبى من آبى .. 
neg; لله يرحمه على هاد الجملة. . انه العرب ما متافقينش و ما كتجمعهم حتى حاجة سوى القاعة 
neg; طريقة توقيع ترامب ابغضتني اكثر و كانه يوجه صفعة الى كل حكام العرب٠ 
neg; كل من  يريد الدفاع عن القدس يستطيع مقاطعة المنتجات الأمريكية دون انتظار قرار دولته  
neg; ،في الأخير لك لله سبحانه و تعالى يا فلسطين و يا قدس و لا حول و لا قوة إلا لله العلي العظيم.  
neg; كيف لا يعلن ترامب القدس عاصمة لإسرائيل و معظم الحكام العرب في سبات عميق لا يهمهم سوى الحفاظ على كرسي الحكم و تكديس الثروات على حساب شعوبهم المقهورة، 
neg; كرامة الوطن اولا  
neg; لحم الا خناز تهزوه ماليه الا بغا ارجع مع الهوات مرحبا  
neg; يا بني ، لقد فاتك القطار ، كونا منتخب بدونك و حتي و ان انهزم فلا بأس.  
neg; ستندم على هادا يا منير الحدادي . من صنع منك لاعب 
neg; ان لا ترغب ان تلعب مع الأسود ! الأسبقية و المشاركة لمن له غيرة و قتالية على بلده و لمن شارك في الاقصاءيات و ليس لانتهازي اختار للعب لبلد آخر !! 
neg; منير الحدادي لاعب بدون روح وطنية ، 
neg; من خلال تحركاته هذه احب ان يرفعو اسهم برصته فقط . 
neg; لا نريدك . تحمل نتيجة اختيارك لانك ليس وطني حر و طماع تريد استغلال تواجد المغرب في المونديال للرفع من اسهمك للفت انظار البارسا .لا ثم لا للخونة 
neg; الجمهور المغربي لا يشرفه ان تكون بين لاعبي المنتخب و لو كنت احسن من مراضونة.. و حتى لو كنت متواجد سيكرهونك و هدا من حقهم لانك تعاليت و تجبرت عندما طلبو منك اللعب للمنتخب المغربي  
neg; لا نريد اي لاعب اخر في المنتخب. .يكفي المشاركة بلاعبين الدين تحملو عبىء الاقصائيات. فلا يعقل ان يشارك لاعب في الاقصائيات حتى يحقق الهدف و يأتي بلاعب اخر مكانه الى المونديال.  
neg; تا لاحوك عاد تفكارتي بلادك ؟ لله ينعل لي مايحشم 
neg; لا ثم لا ثم لا لا يجب قبوله في الفريق الوطني 
neg; .. فحتى المغرب لا يتشرف بلاعب متلك و لا يشرف ان تحمل قميص الاسود  
neg; لا نريد من بدّلنا 
neg; حمزة منديل. ليس مؤهلا لحمل القميص الوطني لحد الآن 
neg; مايحدت إلا بسبب بعدنا عن ديننا ،فحسبنا لله و نعم الوكيل 
neg; ما كانت العذراء ليدنس شرفها لو كان حولها رجال، هدا القرار عرى العرب و أبانهم  
neg; سوقو خاوي ناقص خصوصا بعدما تعرفنا على المنتخبات اللي غادي نلعبو ضدها في المونديال اللي فرط يكرط 
neg; منك لله يا ترامب ربنا كبير و قادر على نصر فلسطين لله منتقم جبار 
neg; حتی الان لافهم اغلب الناس يلمون ترامب و دولة الصهاينة .القدس  بيعت من قبل مصر و ال سعود و دولة الماسونية الامارات و سكوت العالم الاسلامي لهذا اقول كفی ثرثرۃ نحن نندد و نشجب وووو و لكن ماذا قدمت للقدس حتی تغضبون النفاق النفاق  
neg; لله ياخذ فيك الحق و لله ينزل عليك اللعنة أولد الحرام 
neg; ذا أردنا القدس و فلسطين فلا بد لنا من صلاح الدين آخر. 
neg; هذا كله لا علاقة له بالحقيقة . الحقيقة الواضحة و المرة هي ! بيع حكام العرب للقدس 
neg; المسلمون يحاربون بعضهم البعض  
neg; اتفق عرب الا يتفقوا اما سياسة فرنسا فهي سياسة فرق تسد الذي اثمرت نتائجها في تفريق دولتين التي من مفروض يجمعهماا تاريخ و لغة مشتكرة و بالتالي فرنسا رابحة مع طرفين و شكرا 
neg; تظاهرات ما تطعمي خبز ههههههه ستين سنة هههههه 
neg; صحافي مريض متقوقع في ما وضع فيه من طرف حكام بلاده 
neg; لا لا نريدك مع المنتخب المغربي فما لدينا يكفينا و زيادة. انت اخترت و انتهى الأمر  
neg; لا يحق له ان يأخد مكان من حارب على اتأهل في أفربقيا 
neg; شي يتقاتل شي يديها باردة هادو باغيين يديرو امشاكل للمنتخب لاعبين ماي قبلوشي بهاد المنظر  
neg; أرفض رفضا مطلقا مشاركة هذا اللاعب ضمن المنتخب المغربي 
neg; لله يمسخك أولد الحرام يا الكذاب  
neg; المونديال للاسود اللذين كافحوا من اجله و حققوا التأهل لا للخونة  
neg; انه لأمر محزن و يحز في التفس ما نقرأه من تعاليق بعض المغاربة المغتربين. 
neg; انك و أمثالك لن تعرفوا الم الهجرة الا عند تقدمكم في السن و عندما يتلقون النظرات المهينة من سكان البلد الذي تقطنون به  
neg; اقول لك نصيحة شخصيا ايها الفتى الحدادي،  دع لقجع و المدرب و المنتخب مركزين في مجموعتهم المتجانسة القوية، و لا تشوش عليهم 
neg; نحن ضد عودته تماما الخائن يبقى خائن نريد لاعبين وطنيين حتى النخاع  
neg; هذا الرجل ليست لديه أية وطنية لان همه الوحيد هو الظهور على حساب المغرب و تحقيق النجومية على حساب المغرب 
neg; بلداننا باختصار لا تشكو من قلة الموارد هي فقط تعاني من كثرة اللصوص و سطوتهم و تحالفهم و تآزرهم في مواجهة الشعب  
neg; ا نريد شركات تنهج الغموض و لا تحترم الزبناء 
neg; لن ترضى عنا اليهود ولا النصارى حتى نتبع ملتهم يا غبي 
neg; هههههههههه....... سؤال غبي جدا ... 
neg; قرد صغير يضحك على عقول الملايين من العرب و المسلمين،، 
neg; سؤال غبي و جواب ذكي .. و لله الا كل نهار العرب يثبتون و بقوة انهم اتفقوا الا يتفقوا و انهم يعادون بعضه  و  هذا كان مدخلا ممهدا لليهود لتكملة  الباهية   
